"","state","year","urate","children","nonwhite","finc","earn","age","ed","work","unearn","post93","anykids","p93kids.interaction"
"294",81,1996,5.30000019073486,0,0,1227.5334608,1227.5334608,20,11,1,0,1,0,0
"295",82,1996,5.19999980926514,1,1,37480.688337,37480.688337,52,7,1,0,1,1,1
"296",83,1996,5,0,0,0,0,38,7,0,0,1,0,0
"297",84,1996,4.19999980926514,1,1,0,0,33,7,0,0,1,1,1
"298",85,1996,8.10000038146973,3,1,4091.7782027,4091.7782027,42,7,1,0,1,1,1
"299",86,1996,5.5,0,1,25111.24283,20458.891013,53,9,1,4.6523518164,1,0,0
"300",87,1996,3.5,3,1,10229.445507,10229.445507,28,7,1,0,1,1,1
"301",88,1996,5.40000009536743,0,0,19039.043977,15344.16826,23,0,0,3.694875717,1,0,0
"302",91,1996,6.5,0,0,73652.007648,73652.007648,20,11,0,0,1,0,0
"303",92,1996,5.90000009536743,4,0,13093.690249,12684.512428,36,9,1,0.40917782027,1,1,1
"304",93,1996,7.19999980926514,1,1,7723.2313576,358.03059273,37,11,0,7.3652007648,1,1,1
"305",94,1996,7.80000019073486,1,1,5114.7227533,5114.7227533,35,11,1,0,1,1,1
"306",95,1996,6.40000009536743,5,0,12561.759082,1309.3690249,36,10,1,11.252390057,1,1,1
"307",11,1991,7.59999990463257,0,0,31227.973568,14730.176211,48,11,1,16.497797357,0,0,0
"308",11,1991,7.59999990463257,0,0,8248.8986784,8248.8986784,20,10,1,0,0,0,0
"309",11,1991,7.59999990463257,0,0,16761.762115,0,44,7,0,16.761762115,0,0,0
"310",11,1991,7.59999990463257,3,0,8046.2114537,0,27,10,0,8.0462114537,0,1,0
"311",11,1991,7.59999990463257,0,0,17482.951542,0,48,7,0,17.482951542,0,0,0
"312",11,1991,7.59999990463257,1,0,4765.5066079,0,25,9,0,4.7655066079,0,1,0
"313",11,1991,7.59999990463257,2,0,6405.8590308,0,31,10,0,6.4058590308,0,1,0
"314",11,1991,7.59999990463257,1,0,7499.4273128,0,27,10,0,7.4994273128,0,1,0
"315",11,1991,7.59999990463257,0,0,54330.781938,17676.211454,44,11,0,36.654570485,0,0,0
"316",11,1991,7.59999990463257,0,0,7183.6123348,0,44,7,0,7.1836123348,0,0,0
"317",11,1991,7.59999990463257,0,0,9630,0,53,7,0,9.63,0,0,0
"318",11,1991,7.59999990463257,0,0,6143.0726872,589.20704846,36,7,1,5.5538656388,0,0,0
"319",11,1991,7.59999990463257,1,1,7424.0088106,2121.1453744,21,9,1,5.3028634361,0,1,0
"320",11,1991,7.59999990463257,3,0,6405.8590308,0,24,11,0,6.4058590308,0,1,0
"321",11,1991,7.59999990463257,0,0,32382.819383,31581.497797,50,11,1,0.8013215859,0,0,0
"322",11,1991,7.59999990463257,1,0,20452.555066,0,48,9,0,20.452555066,0,1,0
"323",11,1991,7.59999990463257,3,0,7970.7929515,7970.7929515,39,10,1,0,0,1,0
"324",12,1991,7.19999980926514,1,0,6740.5286344,6740.5286344,53,7,1,0,0,1,0
"325",12,1991,7.19999980926514,0,0,2710.3524229,0,37,7,0,2.7103524229,0,0,0
"326",12,1991,7.19999980926514,3,0,8060.3524229,0,31,11,0,8.0603524229,0,1,0
"327",12,1991,7.19999980926514,3,0,20612.819383,16497.797357,22,10,0,4.1150220264,0,1,0
"328",12,1991,7.19999980926514,3,0,20612.819383,16497.797357,47,7,1,4.1150220264,0,1,0
"329",12,1991,7.19999980926514,0,0,12962.555066,12962.555066,42,11,1,0,0,0,0
"330",12,1991,7.19999980926514,2,0,22272.026432,21329.295154,27,11,1,0.94273127753,0,1,0
"331",12,1991,7.19999980926514,2,0,2432.246696,0,29,7,0,2.432246696,0,1,0
"332",12,1991,7.19999980926514,1,0,3690.7929515,0,37,7,0,3.6907929515,0,1,0
"333",12,1991,7.19999980926514,1,0,50282.929515,19886.9163,50,10,1,30.396013216,0,1,0
"334",12,1991,7.19999980926514,0,0,18656.651982,18618.942731,37,7,1,0.037709251101,0,0,0
"335",12,1991,7.19999980926514,0,0,46853.744493,41861.982379,39,11,1,4.9917621145,0,0,0
"336",12,1991,7.19999980926514,1,0,30.63876652,30.63876652,26,10,1,0,0,1,0
"337",12,1991,7.19999980926514,2,0,7607.8414097,0,26,7,0,7.6078414097,0,1,0
"338",12,1991,7.19999980926514,0,0,8931.2004405,2356.8281938,44,7,1,6.5743722467,0,0,0
"339",12,1991,7.19999980926514,0,0,11784.140969,11784.140969,51,7,1,0,0,0,0
"340",13,1991,6.40000009536743,0,0,0,0,41,7,0,0,0,0,0
"341",13,1991,6.40000009536743,0,0,13521.123348,13514.052863,45,7,1,0.0070704845815,0,0,0
"342",13,1991,6.40000009536743,3,0,10648.14978,0,32,11,0,10.64814978,0,1,0
"343",13,1991,6.40000009536743,0,0,25617.544053,25612.830396,29,7,1,0.0047136563877,0,0,0
"344",13,1991,6.40000009536743,1,0,12888.314978,2828.1938326,34,7,1,10.060121145,0,1,0
"345",13,1991,6.40000009536743,0,0,5656.3876652,0,53,7,0,5.6563876652,0,0,0
"346",13,1991,6.40000009536743,0,0,12374.526432,12373.348018,22,11,1,0.0011784140969,0,0,0
"347",13,1991,6.40000009536743,1,0,43247.797357,43247.797357,21,10,1,0,0,1,0
"348",13,1991,6.40000009536743,0,0,9726.6299559,0,42,7,0,9.7266299559,0,0,0
"349",13,1991,6.40000009536743,1,0,4327.1365639,600.99118943,50,11,0,3.7261453744,0,1,0
"350",13,1991,6.40000009536743,2,0,7570.1321586,188.54625551,27,10,1,7.3815859031,0,1,0
"351",13,1991,6.40000009536743,0,0,7960.1872247,0,50,11,0,7.9601872247,0,0,0
"352",13,1991,6.40000009536743,2,0,8248.8986784,8248.8986784,45,10,1,0,0,1,0
"353",13,1991,6.40000009536743,3,0,10676.431718,0,35,7,0,10.676431718,0,1,0
"354",13,1991,6.40000009536743,0,1,0,0,23,10,0,0,0,0,0
"355",14,1991,9.10000038146973,1,0,24571.112335,21737.026432,30,7,1,2.8340859031,0,1,0
"356",14,1991,9.10000038146973,0,1,23568.281938,23568.281938,38,7,1,0,0,0,0
"357",14,1991,9.10000038146973,0,0,25925.110132,25925.110132,47,11,1,0,0,0,0
"358",14,1991,9.10000038146973,2,0,6634.4713656,0,21,10,0,6.6344713656,0,1,0
"359",14,1991,9.10000038146973,0,0,24459.162996,0,37,7,0,24.459162996,0,0,0
"360",14,1991,9.10000038146973,0,1,10397.147577,0,40,10,0,10.397147577,0,0,0
"361",14,1991,9.10000038146973,1,0,60216.960352,60099.118943,52,7,1,0.11784140969,0,1,0
"362",14,1991,9.10000038146973,0,1,5472.5550661,0,46,9,0,5.4725550661,0,0,0
"363",14,1991,9.10000038146973,2,1,28355,27598.45815,50,0,1,0.75654185022,0,1,0
"364",14,1991,9.10000038146973,1,0,8116.9162996,0,42,9,0,8.1169162996,0,1,0
"365",14,1991,9.10000038146973,3,0,942.73127753,0,30,10,0,0.94273127753,0,1,0
"366",14,1991,9.10000038146973,0,1,6410.5726872,4148.0176211,36,10,1,2.2625550661,0,0,0
"367",14,1991,9.10000038146973,0,0,20421.9163,0,52,0,0,20.4219163,0,0,0
"368",14,1991,9.10000038146973,1,1,6306.8722467,0,21,7,0,6.3068722467,0,1,0
"369",14,1991,9.10000038146973,0,1,5892.0704846,5892.0704846,42,7,1,0,0,0,0
"370",14,1991,9.10000038146973,1,1,14848.017621,14848.017621,36,11,1,0,0,1,0
"371",14,1991,9.10000038146973,2,1,13437.455947,0,21,9,0,13.437455947,0,1,0
"372",14,1991,9.10000038146973,2,1,5995.7709251,0,34,11,0,5.9957709251,0,1,0
"373",14,1991,9.10000038146973,2,0,0,0,23,11,0,0,0,1,0
"374",14,1991,9.10000038146973,1,0,9427.3127753,9427.3127753,47,3,1,0,0,1,0
"375",14,1991,9.10000038146973,0,1,7353.3039648,0,35,3,0,7.3533039648,0,0,0
"376",14,1991,9.10000038146973,0,1,12927.202643,0,46,11,0,12.927202643,0,0,0
"377",14,1991,9.10000038146973,0,0,21217.345815,21211.453744,54,7,1,0.0058920704846,0,0,0
"378",14,1991,9.10000038146973,2,0,8908.8105727,0,39,10,0,8.9088105727,0,1,0
"379",14,1991,9.10000038146973,3,0,24982.378855,18854.625551,30,10,1,6.127753304,0,1,0
"380",14,1991,9.10000038146973,3,1,8939.4493392,0,24,11,0,8.9394493392,0,1,0
"381",14,1991,9.10000038146973,1,0,14140.969163,14140.969163,40,9,1,0,0,1,0
"382",14,1991,9.10000038146973,0,1,4987.0484581,4574.6035242,31,9,1,0.41244493392,0,0,0
"383",14,1991,9.10000038146973,2,0,7424.0088106,2474.6696035,25,9,1,4.949339207,0,1,0
"384",14,1991,9.10000038146973,1,0,7935.4405286,0,34,11,0,7.9354405286,0,1,0
"385",14,1991,9.10000038146973,0,0,40223.986784,35616.387665,28,9,1,4.6075991189,0,0,0
"386",14,1991,9.10000038146973,1,0,41227.995595,26867.84141,26,10,1,14.360154185,0,1,0
"387",14,1991,9.10000038146973,3,0,11095.947137,0,29,11,0,11.095947137,0,1,0
"388",14,1991,9.10000038146973,0,1,2710.3524229,0,40,7,0,2.7103524229,0,0,0
"389",14,1991,9.10000038146973,0,1,14848.017621,10605.726872,51,10,0,4.2422907489,0,0,0
"390",14,1991,9.10000038146973,0,0,3464.5374449,1696.9162996,46,9,0,1.7676211454,0,0,0
"391",14,1991,9.10000038146973,0,0,40223.986784,35616.387665,26,9,1,4.6075991189,0,0,0
"392",14,1991,9.10000038146973,0,0,13433.920705,7070.4845815,40,9,1,6.3634361233,0,0,0
"393",14,1991,9.10000038146973,3,1,8880.5286344,0,34,11,0,8.8805286344,0,1,0
"394",14,1991,9.10000038146973,0,0,46012.356828,36619.218062,22,10,0,9.3931387665,0,0,0
"395",14,1991,9.10000038146973,1,0,5538.5462555,5538.5462555,22,10,1,0,0,1,0
"396",14,1991,9.10000038146973,0,0,631.62995595,0,45,7,0,0.63162995595,0,0,0
"397",14,1991,9.10000038146973,0,0,4713.6563877,0,38,10,0,4.7136563877,0,0,0
"398",14,1991,9.10000038146973,0,0,12962.555066,12962.555066,36,11,1,0,0,0,0
"399",14,1991,9.10000038146973,4,0,31640.418502,22154.185022,25,11,1,9.4862334802,0,1,0
"400",14,1991,9.10000038146973,0,1,11732.290749,10723.568282,24,7,0,1.008722467,0,0,0
"401",14,1991,9.10000038146973,1,1,3280.7048458,0,21,10,0,3.2807048458,0,1,0
"402",14,1991,9.10000038146973,0,0,0,0,23,10,0,0,0,0,0
"403",14,1991,9.10000038146973,1,0,39906.993392,24628.854626,53,3,0,15.278138767,0,1,0
"404",14,1991,9.10000038146973,2,0,33745.066079,18854.625551,38,9,1,14.890440529,0,1,0
"405",14,1991,9.10000038146973,0,1,37869.515419,37869.515419,44,11,1,0,0,0,0
"406",14,1991,9.10000038146973,0,0,55722.488987,3535.2422907,27,3,1,52.187246696,0,0,0
"407",14,1991,9.10000038146973,1,1,12585.462555,0,38,11,0,12.585462555,0,1,0
"408",14,1991,9.10000038146973,6,1,22049.306167,1178.4140969,31,11,0,20.87089207,0,1,0
"409",14,1991,9.10000038146973,3,1,9250.5506608,0,32,11,0,9.2505506608,0,1,0
"410",14,1991,9.10000038146973,2,1,9375.4625551,0,36,3,0,9.3754625551,0,1,0
"411",14,1991,9.10000038146973,0,0,3558.8105727,3535.2422907,30,11,1,0.023568281938,0,0,0
"412",14,1991,9.10000038146973,2,0,54692.555066,49964.757709,54,0,1,4.7277973568,0,1,0
"413",14,1991,9.10000038146973,0,1,4694.8017621,0,47,7,0,4.6948017621,0,0,0
"414",14,1991,9.10000038146973,2,0,10134.361233,7070.4845815,27,10,1,3.063876652,0,1,0
"415",14,1991,9.10000038146973,0,0,3464.5374449,1696.9162996,26,10,1,1.7676211454,0,0,0
"416",14,1991,9.10000038146973,1,1,1060.5726872,0,21,7,0,1.0605726872,0,1,0
"417",14,1991,9.10000038146973,5,1,18072.15859,18072.15859,37,11,1,0,0,1,0
"418",14,1991,9.10000038146973,1,0,7070.4845815,0,37,10,0,7.0704845815,0,1,0
"419",14,1991,9.10000038146973,0,1,14296.519824,0,45,3,0,14.296519824,0,0,0
"420",14,1991,9.10000038146973,3,1,2715.0660793,0,37,0,0,2.7150660793,0,1,0
"421",14,1991,9.10000038146973,0,0,35763.689427,35763.689427,20,11,1,0,0,0,0
"422",14,1991,9.10000038146973,3,1,8484.5814978,0,32,10,0,8.4845814978,0,1,0
"423",14,1991,9.10000038146973,2,1,5716.4867841,0,22,10,0,5.7164867841,0,1,0
"424",14,1991,9.10000038146973,0,0,5577.4339207,0,47,11,0,5.5774339207,0,0,0
"425",14,1991,9.10000038146973,1,0,6639.185022,412.44493392,32,11,1,6.2267400881,0,1,0
"426",14,1991,9.10000038146973,2,1,28355,27598.45815,24,7,1,0.75654185022,0,1,0
"427",14,1991,9.10000038146973,3,0,3535.2422907,0,24,11,0,3.5352422907,0,1,0
"428",14,1991,9.10000038146973,3,1,8578.8546256,0,34,7,0,8.5788546256,0,1,0
"429",14,1991,9.10000038146973,0,0,102398.29295,94273.127753,53,10,1,8.1251651982,0,0,0
"430",14,1991,9.10000038146973,0,0,40223.986784,35616.387665,46,3,1,4.6075991189,0,0,0
"431",14,1991,9.10000038146973,2,0,52557.268722,47431.167401,22,3,1,5.1261013216,0,1,0
"432",14,1991,9.10000038146973,0,1,14140.969163,14140.969163,41,0,1,0,0,0,0
"433",14,1991,9.10000038146973,0,0,18898.226872,18560.022026,22,11,1,0.33820484581,0,0,0
"434",15,1991,8.60000038146973,0,1,12255.506608,12255.506608,21,3,1,0,0,0,0
"435",15,1991,8.60000038146973,0,0,10978.105727,10624.581498,27,9,1,0.35352422907,0,0,0
"436",15,1991,8.60000038146973,0,1,0,0,20,7,0,0,0,0,0
"437",15,1991,8.60000038146973,3,1,10591.585903,5361.784141,30,11,1,5.2298017621,0,1,0
"438",15,1991,8.60000038146973,1,0,45506.817181,34294.207048,50,7,1,11.212610132,0,1,0
"439",15,1991,8.60000038146973,0,0,24690.132159,14247.026432,21,11,1,10.443105727,0,0,0
"440",15,1991,8.60000038146973,0,0,128229.12996,107471.36564,28,7,0,20.757764317,0,0,0
"441",15,1991,8.60000038146973,0,0,9073.7885463,8917.0594714,22,11,1,0.15672907489,0,0,0
"442",15,1991,8.60000038146973,0,1,11094.768722,11094.768722,22,10,1,0,0,0,0
"443",15,1991,8.60000038146973,1,1,13070.969163,12685.627753,24,7,1,0.38534140969,0,1,0
"444",15,1991,8.60000038146973,1,1,4525.1101322,0,26,3,0,4.5251101322,0,1,0
"445",15,1991,8.60000038146973,2,0,7834.0969163,0,28,9,0,7.8340969163,0,1,0
"446",15,1991,8.60000038146973,0,1,21178.45815,20589.251101,37,7,1,0.58920704846,0,0,0
"447",15,1991,8.60000038146973,2,0,8541.1453744,0,30,10,0,8.5411453744,0,1,0
"448",15,1991,8.60000038146973,2,0,8187.6211454,0,34,10,0,8.1876211454,0,1,0
"449",16,1991,6.80000019073486,1,1,13787.444934,13787.444934,31,11,1,0,0,1,0
"450",16,1991,6.80000019073486,0,1,85783.832599,78477.665198,51,7,1,7.3061674009,0,0,0
"451",16,1991,6.80000019073486,1,1,7763.3920705,0,20,11,0,7.7633920705,0,1,0
"452",16,1991,6.80000019073486,2,1,8248.8986784,4713.6563877,26,11,1,3.5352422907,0,1,0
"453",16,1991,6.80000019073486,2,1,24247.048458,20033.039648,41,7,1,4.2140088106,0,1,0
"454",16,1991,6.80000019073486,1,0,37355.726872,37355.726872,20,11,1,0,0,1,0
"455",16,1991,6.80000019073486,2,0,5016.5088106,0,26,10,0,5.0165088106,0,1,0
"456",16,1991,6.80000019073486,2,1,9439.0969163,9427.3127753,28,9,1,0.011784140969,0,1,0
"457",16,1991,6.80000019073486,1,1,5755.3744493,0,29,7,0,5.7553744493,0,1,0
"458",16,1991,6.80000019073486,0,0,25335.903084,24746.696035,51,10,1,0.58920704846,0,0,0
"459",16,1991,6.80000019073486,0,0,1767.6211454,0,42,7,0,1.7676211454,0,0,0
"460",16,1991,6.80000019073486,3,0,11312.77533,0,25,11,0,11.31277533,0,1,0
"461",16,1991,6.80000019073486,0,1,15404.229075,7188.3259912,42,10,1,8.2159030837,0,0,0
"462",16,1991,6.80000019073486,0,0,31699.339207,30638.76652,28,11,1,1.0605726872,0,0,0
"463",16,1991,6.80000019073486,0,1,17096.431718,17096.431718,46,11,1,0,0,0,0
"464",16,1991,6.80000019073486,1,1,13568.259912,13568.259912,52,7,1,0,0,1,0
"465",16,1991,6.80000019073486,3,1,9474.4493392,0,22,11,0,9.4744493392,0,1,0
"466",16,1991,6.80000019073486,1,1,7636.123348,0,23,11,0,7.636123348,0,1,0
"467",21,1991,7.30000019073486,2,0,7356.839207,392.41189427,23,10,1,6.9644273128,0,1,0
"468",21,1991,7.30000019073486,0,1,41244.493392,41244.493392,46,11,1,0,0,0,0
"469",21,1991,7.30000019073486,0,1,86318.832599,80132.15859,51,11,1,6.1866740088,0,0,0
"470",21,1991,7.30000019073486,2,1,4157.4449339,0,26,11,0,4.1574449339,0,1,0
"471",21,1991,7.30000019073486,2,1,5317.0044053,0,26,11,0,5.3170044053,0,1,0
"472",21,1991,7.30000019073486,0,1,2445.2092511,0,40,10,0,2.4452092511,0,0,0
"473",21,1991,7.30000019073486,3,1,48197.136564,41244.493392,47,11,1,6.9526431718,0,1,0
"474",21,1991,7.30000019073486,2,1,10238.061674,0,45,7,0,10.238061674,0,1,0
"475",21,1991,7.30000019073486,2,1,5727.092511,0,28,7,0,5.727092511,0,1,0
"476",21,1991,7.30000019073486,3,1,10414.823789,0,30,9,0,10.414823789,0,1,0
"477",21,1991,7.30000019073486,4,1,6193.7444934,1649.7797357,30,0,1,4.5439647577,0,1,0
"478",21,1991,7.30000019073486,0,1,25645.825991,19684.229075,46,7,0,5.9615969163,0,0,0
"479",21,1991,7.30000019073486,2,1,7629.0528634,0,30,7,0,7.6290528634,0,1,0
"480",21,1991,7.30000019073486,0,0,36530.837004,36530.837004,20,11,1,0,0,0,0
"481",21,1991,7.30000019073486,1,1,10652.863436,10605.726872,49,11,1,0.047136563877,0,1,0
"482",21,1991,7.30000019073486,0,0,1683.9537445,0,52,0,0,1.6839537445,0,0,0
"483",21,1991,7.30000019073486,2,0,7306.1674009,7306.1674009,23,10,1,0,0,1,0
"484",21,1991,7.30000019073486,2,1,8145.1982379,0,29,7,0,8.1451982379,0,1,0
"485",21,1991,7.30000019073486,0,1,0,0,30,0,0,0,0,0,0
"486",21,1991,7.30000019073486,3,1,8739.1189427,0,35,7,0,8.7391189427,0,1,0
"487",21,1991,7.30000019073486,2,1,7466.4317181,0,32,7,0,7.4664317181,0,1,0
"488",21,1991,7.30000019073486,2,1,6617.9735683,0,25,7,0,6.6179735683,0,1,0
"489",21,1991,7.30000019073486,3,1,7659.69163,0,26,10,0,7.65969163,0,1,0
"490",21,1991,7.30000019073486,3,1,5317.0044053,0,37,7,0,5.3170044053,0,1,0
"491",21,1991,7.30000019073486,2,1,9531.0132159,0,35,10,0,9.5310132159,0,1,0
"492",21,1991,7.30000019073486,1,1,11680.440529,0,40,7,0,11.680440529,0,1,0
"493",21,1991,7.30000019073486,4,1,13601.255507,0,37,7,0,13.601255507,0,1,0
"494",21,1991,7.30000019073486,1,1,7070.4845815,0,23,7,0,7.0704845815,0,1,0
"495",21,1991,7.30000019073486,3,1,13716.740088,1319.8237885,33,11,0,12.3969163,0,1,0
"496",21,1991,7.30000019073486,0,1,8625.9911894,0,52,10,0,8.6259911894,0,0,0
"497",21,1991,7.30000019073486,0,1,4713.6563877,0,44,11,0,4.7136563877,0,0,0
"498",21,1991,7.30000019073486,1,0,96335.352423,96040.748899,25,11,1,0.29460352423,0,1,0
"499",21,1991,7.30000019073486,3,1,8739.1189427,0,36,11,0,8.7391189427,0,1,0
"500",21,1991,7.30000019073486,0,1,0,0,49,10,0,0,0,0,0
"501",21,1991,7.30000019073486,2,1,4100.8810573,0,33,7,0,4.1008810573,0,1,0
"502",21,1991,7.30000019073486,0,0,12062.246696,0,46,9,0,12.062246696,0,0,0
"503",21,1991,7.30000019073486,0,0,23568.281938,23568.281938,45,10,1,0,0,0,0
"504",21,1991,7.30000019073486,1,0,36177.312775,30638.76652,27,10,1,5.5385462555,0,1,0
"505",21,1991,7.30000019073486,4,0,0,0,32,7,0,0,0,1,0
"506",21,1991,7.30000019073486,1,1,6257.3788546,0,40,10,0,6.2573788546,0,1,0
"507",21,1991,7.30000019073486,0,0,5892.0704846,5892.0704846,23,11,1,0,0,0,0
"508",21,1991,7.30000019073486,6,1,595.09911894,0,33,3,0,0.59509911894,0,1,0
"509",21,1991,7.30000019073486,3,1,3464.5374449,0,26,7,0,3.4645374449,0,1,0
"510",21,1991,7.30000019073486,1,1,6740.5286344,0,22,10,0,6.7405286344,0,1,0
"511",21,1991,7.30000019073486,0,1,54360.242291,46547.356828,31,7,1,7.8128854626,0,0,0
"512",21,1991,7.30000019073486,1,1,6617.9735683,0,30,11,0,6.6179735683,0,1,0
"513",21,1991,7.30000019073486,0,0,24746.696035,24746.696035,36,11,1,0,0,0,0
"514",21,1991,7.30000019073486,1,1,2941.3215859,0,21,9,0,2.9413215859,0,1,0
"515",21,1991,7.30000019073486,2,1,39106.85022,14140.969163,38,7,1,24.965881057,0,1,0
"516",21,1991,7.30000019073486,6,0,11312.77533,0,33,10,0,11.31277533,0,1,0
"517",21,1991,7.30000019073486,3,1,4327.1365639,0,27,9,0,4.3271365639,0,1,0
"518",21,1991,7.30000019073486,2,1,472.54405286,0,32,11,0,0.47254405286,0,1,0
"519",21,1991,7.30000019073486,3,0,8370.2753304,4124.4493392,32,11,1,4.2458259912,0,1,0
"520",21,1991,7.30000019073486,0,1,56601.585903,47513.656388,36,11,1,9.0879295154,0,0,0
"521",21,1991,7.30000019073486,2,1,7127.0484581,0,33,9,0,7.1270484581,0,1,0
"522",21,1991,7.30000019073486,2,0,32630.286344,9919.8898678,22,9,0,22.710396476,0,1,0
"523",21,1991,7.30000019073486,0,0,40490.30837,40066.079295,47,11,1,0.42422907489,0,0,0
"524",21,1991,7.30000019073486,0,0,15368.876652,15319.38326,47,11,1,0.04949339207,0,0,0
"525",21,1991,7.30000019073486,0,0,29328.370044,2451.1013216,30,0,0,26.877268722,0,0,0
"526",21,1991,7.30000019073486,2,0,17676.211454,17676.211454,45,11,1,0,0,1,0
"527",21,1991,7.30000019073486,1,1,7108.1938326,0,30,9,0,7.1081938326,0,1,0
"528",21,1991,7.30000019073486,4,0,5656.3876652,0,37,9,0,5.6563876652,0,1,0
"529",21,1991,7.30000019073486,2,1,13651.927313,942.73127753,39,10,1,12.709196035,0,1,0
"530",21,1991,7.30000019073486,0,1,7966.0792952,7966.0792952,48,11,1,0,0,0,0
"531",21,1991,7.30000019073486,1,1,13551.762115,4124.4493392,40,0,1,9.4273127753,0,1,0
"532",21,1991,7.30000019073486,0,1,61638.127753,49587.665198,45,7,0,12.050462555,0,0,0
"533",21,1991,7.30000019073486,0,1,30049.559471,30049.559471,45,7,1,0,0,0,0
"534",21,1991,7.30000019073486,0,0,14036.090308,13222.984581,23,11,1,0.81310572687,0,0,0
"535",21,1991,7.30000019073486,1,0,4157.4449339,0,43,10,0,4.1574449339,0,1,0
"536",21,1991,7.30000019073486,0,0,14140.969163,14140.969163,33,7,1,0,0,0,0
"537",21,1991,7.30000019073486,1,1,11850.132159,4713.6563877,29,3,0,7.1364757709,0,1,0
"538",21,1991,7.30000019073486,0,1,6009.9118943,0,29,10,0,6.0099118943,0,0,0
"539",21,1991,7.30000019073486,1,1,39283.612335,17676.211454,49,3,1,21.607400881,0,1,0
"540",21,1991,7.30000019073486,0,1,5656.3876652,5656.3876652,53,0,1,0,0,0,0
"541",21,1991,7.30000019073486,1,1,3871.0903084,0,36,11,0,3.8710903084,0,1,0
"542",21,1991,7.30000019073486,3,1,3224.1409692,0,35,11,0,3.2241409692,0,1,0
"543",21,1991,7.30000019073486,4,1,10841.409692,10841.409692,37,11,1,0,0,1,0
"544",21,1991,7.30000019073486,2,1,8145.1982379,0,35,7,0,8.1451982379,0,1,0
"545",21,1991,7.30000019073486,0,0,8248.8986784,0,51,3,0,8.2488986784,0,0,0
"546",21,1991,7.30000019073486,1,1,20016.54185,19945.837004,43,3,1,0.070704845815,0,1,0
"547",21,1991,7.30000019073486,3,1,5727.092511,0,29,10,0,5.727092511,0,1,0
"548",21,1991,7.30000019073486,6,1,1696.9162996,0,29,10,0,1.6969162996,0,1,0
"549",21,1991,7.30000019073486,2,1,2916.5748899,0,20,10,0,2.9165748899,0,1,0
"550",21,1991,7.30000019073486,2,1,7339.1629956,0,32,7,0,7.3391629956,0,1,0
"551",21,1991,7.30000019073486,1,1,6257.3788546,0,36,11,0,6.2573788546,0,1,0
"552",21,1991,7.30000019073486,4,1,4228.1497797,0,29,3,0,4.2281497797,0,1,0
"553",21,1991,7.30000019073486,1,0,4060.814978,1703.9867841,24,11,1,2.3568281938,0,1,0
"554",21,1991,7.30000019073486,2,1,7607.8414097,0,39,0,0,7.6078414097,0,1,0
"555",21,1991,7.30000019073486,1,1,4383.7004405,0,52,11,0,4.3837004405,0,1,0
"556",21,1991,7.30000019073486,3,1,29130.396476,29130.396476,51,10,1,0,0,1,0
"557",21,1991,7.30000019073486,0,1,3308.9867841,0,37,11,0,3.3089867841,0,0,0
"558",21,1991,7.30000019073486,2,1,11029.955947,0,29,11,0,11.029955947,0,1,0
"559",21,1991,7.30000019073486,0,1,10742.422907,9780.8370044,25,11,1,0.96158590308,0,0,0
"560",21,1991,7.30000019073486,2,1,15182.687225,9427.3127753,40,10,1,5.7553744493,0,1,0
"561",21,1991,7.30000019073486,2,0,20622.246696,17676.211454,44,9,1,2.9460352423,0,1,0
"562",21,1991,7.30000019073486,4,1,15424.262115,0,32,7,0,15.424262115,0,1,0
"563",21,1991,7.30000019073486,0,0,18253.634361,0,34,7,0,18.253634361,0,0,0
"564",21,1991,7.30000019073486,2,0,1414.0969163,0,26,11,0,1.4140969163,0,1,0
"565",21,1991,7.30000019073486,0,1,12962.555066,0,23,10,0,12.962555066,0,0,0
"566",21,1991,7.30000019073486,3,1,6184.3171806,0,29,10,0,6.1843171806,0,1,0
"567",21,1991,7.30000019073486,2,0,62563.182819,22272.026432,44,7,0,40.291156388,0,1,0
"568",21,1991,7.30000019073486,2,1,10860.264317,3535.2422907,42,11,1,7.3250220264,0,1,0
"569",21,1991,7.30000019073486,0,1,0,0,20,9,0,0,0,0,0
